simulation_step,half_step,date,medicine_id,medicine_name,starting_stock,reorder_point,target_stock,safety_stock,received_replenishment,scenario_demand,ending_stock,lost_sales,reorder,order_placed
7,1,2026-07-01,MED033,Furosemide 40 mg,529.85,269.97,768.85,20.53,0.0,301.0,228.85,0.0,True,540.0
7,1,2026-07-01,MED034,Loratadine 10 mg,177.83,93.05,254.83,12.16,0.0,94.5,83.33,0.0,True,171.5
7,1,2026-07-01,MED035,Ciprofloxacin 500 mg,748.08,373.52,1072.08,24.24,0.0,412.5,335.58,0.0,True,736.5
7,1,2026-07-01,MED036,Methylcobalamin 1500 mcg,390.93,200.23,550.93,24.87,0.0,199.5,191.43,0.0,True,359.5
7,1,2026-07-01,MED037,Prednisolone 10 mg,258.84,130.57,369.84,10.93,0.0,144.5,114.34,0.0,True,255.5
7,1,2026-07-01,MED038,Tramadol 50 mg,446.67,230.03,624.67,32.71,0.0,240.0,206.67,0.0,True,418.0
7,1,2026-07-01,MED039,Enoxaparin 40 mg,1079.62,540.94,1540.62,41.1,0.0,600.5,479.12,0.0,True,1061.5
7,1,2026-07-01,MED040,Meropenem 1 g,955.4,468.94,1335.4,35.7,0.0,515.5,439.9,0.0,True,895.5
7,1,2026-07-01,MED041,Linezolid 600 mg,900.44,444.65,1261.94,36.01,0.0,496.0,404.44,0.0,True,857.5
7,1,2026-07-01,MED042,Doxycycline 100 mg,555.23,283.9,784.23,33.74,0.0,326.0,229.23,0.0,True,555.0
7,1,2026-07-01,MED043,ORS Sachets,98.29,90.11,248.29,11.03,0.0,98.5,0.0,0.21,True,248.29
7,1,2026-07-01,MED044,Human Albumin 20%,1020.89,518.17,1472.39,41.07,0.0,586.0,434.89,0.0,True,1037.5
7,1,2026-07-01,MED045,Rabeprazole 20 mg,239.66,120.93,341.16,10.81,0.0,135.5,104.16,0.0,True,237.0
7,1,2026-07-01,MED046,Clindamycin 300 mg,244.85,202.53,553.85,26.87,0.0,204.0,40.85,0.0,True,513.0
7,1,2026-07-01,MED047,Fluconazole 150 mg,276.39,244.81,664.39,35.02,0.0,258.5,17.89,0.0,True,646.5
7,1,2026-07-01,MED048,Piperacillin Tazobactam 4.5 g,1350.87,661.51,1875.37,54.58,0.0,707.5,643.37,0.0,True,1232.0
7,1,2026-07-01,MED049,Vancomycin 500 mg,1060.96,525.22,1499.96,37.85,0.0,578.5,482.46,0.0,True,1017.5
7,1,2026-07-01,MED050,Levoquin 500mg Tablet,213.32,187.68,512.32,25.37,0.0,189.0,24.32,0.0,True,488.0
7,2,2026-07-01,MED001,Crocin 650 mg,847.63,297.89,847.63,23.03,576.0,322.5,525.13,0.0,False,0.0
7,2,2026-07-01,MED002,Brufen 400 Tablet,1127.59,400.14,1127.59,36.41,790.0,459.0,668.59,0.0,False,0.0
7,2,2026-07-01,MED003,Amoxicillin 500 mg,473.63,167.44,473.63,14.34,315.5,180.0,293.63,0.0,False,0.0
7,2,2026-07-01,MED004,Cetirizine 10 mg,100.0,61.34,173.5,5.26,0.0,73.5,26.5,0.0,True,147.0
7,2,2026-07-01,MED005,Azithral 500 Tablet,806.78,283.91,806.78,22.48,536.5,308.5,498.28,0.0,False,0.0
7,2,2026-07-01,MED006,Metformin 500 mg tablet,292.28,175.82,469.78,28.85,0.0,177.5,114.78,0.0,True,355.0
7,2,2026-07-01,MED007,Omeprazole 20 mg,204.13,83.82,204.13,23.66,147.0,72.0,132.13,0.0,False,0.0
7,2,2026-07-01,MED008,Atorvastatin 10 mg,740.54,266.51,740.54,29.5,481.0,278.0,462.54,0.0,False,0.0
7,2,2026-07-01,MED009,Amloheal 5mg tablet,999.53,351.38,999.53,27.3,681.5,385.0,614.53,0.0,False,0.0
7,2,2026-07-01,MED010,Losar 50 Tablet,214.69,142.47,368.69,29.37,0.0,154.0,60.69,0.0,True,308.0
7,2,2026-07-01,MED011,Levothyrox50 mcg,1542.88,544.99,1542.88,46.05,1017.0,585.5,957.38,0.0,False,0.0
7,2,2026-07-01,MED012,Pantop-D Capsule,620.55,223.46,620.55,24.92,403.5,228.5,392.05,0.0,False,0.0
7,2,2026-07-01,MED013,Rosuvastatin 10 mg,1746.96,610.69,1746.96,42.55,1193.0,684.5,1062.46,0.0,False,0.0
7,2,2026-07-01,MED014,Montek-10,905.53,321.15,905.53,28.95,625.5,362.5,543.03,0.0,False,0.0
7,2,2026-07-01,MED015,Diclofenac 50 mg,198.04,124.88,332.54,21.05,0.0,134.5,63.54,0.0,True,269.0
7,2,2026-07-01,MED016,Cefixime 200 mg,977.5,344.81,977.5,28.46,682.5,392.5,585.0,0.0,False,0.0
7,2,2026-07-01,MED017,Vitamin D3 60000 IU,1404.11,496.9,1404.11,43.29,960.0,541.5,862.61,0.0,False,0.0
7,2,2026-07-01,MED018,Zinc Sulfate 50 mg,401.65,141.26,401.65,11.06,273.5,152.0,249.65,0.0,False,0.0
7,2,2026-07-01,MED019,Iron Folic Acid,218.02,137.45,361.02,25.67,0.0,143.0,75.02,0.0,True,286.0
7,2,2026-07-01,MED020,Calcium Carbonate,817.49,287.06,817.49,21.84,573.5,330.0,487.49,0.0,False,0.0
7,2,2026-07-01,MED021,Clopidogrel 75 mg,1123.25,393.6,1123.25,28.78,751.0,421.5,701.75,0.0,False,0.0
7,2,2026-07-01,MED022,Ecosprin 75 Tablet,125.08,115.16,312.58,16.45,0.0,115.5,9.58,0.0,True,303.0
7,2,2026-07-01,MED023,Glimepiride 2 mg,580.1,205.76,580.1,18.6,399.0,227.0,353.1,0.0,False,0.0
7,2,2026-07-01,MED024,Sitagliptin 100 mg,694.01,248.42,694.01,25.63,682.5,261.5,432.51,0.0,False,0.0
7,2,2026-07-01,MED025,Telma 40 Tablet,942.02,330.71,942.02,25.06,642.5,374.0,568.02,0.0,False,0.0
7,2,2026-07-01,MED026,Hydrochlorothiazide 25 mg,625.5,216.36,625.5,11.78,437.5,246.5,379.0,0.0,False,0.0
7,2,2026-07-01,MED027,Salbutamol Syrup,286.39,110.94,286.39,23.21,204.0,81.0,205.39,0.0,False,0.0
7,2,2026-07-01,MED028,Amoxicillin Clavulanate 625 mg,520.24,191.76,520.24,27.52,508.0,187.0,333.24,0.0,False,0.0
7,2,2026-07-01,MED029,Ondansetron 4 mg,356.21,124.36,356.21,8.44,241.0,138.5,217.71,0.0,False,0.0
7,2,2026-07-01,MED030,Dextromethorphan Syrup,473.63,165.83,473.63,11.92,320.5,182.0,291.63,0.0,False,0.0
7,2,2026-07-01,MED031,Insulin Glargine,1392.0,489.83,1392.0,38.75,958.5,541.0,851.0,0.0,False,0.0
7,2,2026-07-01,MED032,Lisinopril 10 mg,1076.97,376.29,1076.97,25.95,729.0,410.0,666.97,0.0,False,0.0
7,2,2026-07-01,MED033,Furosemide 40 mg,768.85,269.97,768.85,20.53,540.0,301.0,467.85,0.0,False,0.0
7,2,2026-07-01,MED034,Loratadine 10 mg,254.83,93.05,254.83,12.16,171.5,94.5,160.33,0.0,False,0.0
7,2,2026-07-01,MED035,Ciprofloxacin 500 mg,1072.08,373.52,1072.08,24.24,736.5,412.5,659.58,0.0,False,0.0
7,2,2026-07-01,MED036,Methylcobalamin 1500 mcg,550.93,200.23,550.93,24.87,359.5,199.5,351.43,0.0,False,0.0
7,2,2026-07-01,MED037,Prednisolone 10 mg,369.84,130.57,369.84,10.93,255.5,144.5,225.34,0.0,False,0.0
7,2,2026-07-01,MED038,Tramadol 50 mg,624.67,230.03,624.67,32.71,418.0,240.0,384.67,0.0,False,0.0
7,2,2026-07-01,MED039,Enoxaparin 40 mg,1540.62,540.94,1540.62,41.1,1061.5,600.5,940.12,0.0,False,0.0
7,2,2026-07-01,MED040,Meropenem 1 g,1335.4,468.94,1335.4,35.7,895.5,515.5,819.9,0.0,False,0.0
7,2,2026-07-01,MED041,Linezolid 600 mg,1261.94,444.65,1261.94,36.01,857.5,496.0,765.94,0.0,False,0.0
7,2,2026-07-01,MED042,Doxycycline 100 mg,784.23,283.9,784.23,33.74,555.0,326.0,458.23,0.0,False,0.0
7,2,2026-07-01,MED043,ORS Sachets,248.29,90.11,248.29,11.03,248.29,98.5,149.79,0.0,False,0.0
7,2,2026-07-01,MED044,Human Albumin 20%,1472.39,518.17,1472.39,41.07,1037.5,586.0,886.39,0.0,False,0.0
7,2,2026-07-01,MED045,Rabeprazole 20 mg,341.16,120.93,341.16,10.81,237.0,135.5,205.66,0.0,False,0.0
7,2,2026-07-01,MED046,Clindamycin 300 mg,553.85,202.53,553.85,26.87,513.0,204.0,349.85,0.0,False,0.0
7,2,2026-07-01,MED047,Fluconazole 150 mg,664.39,244.81,664.39,35.02,646.5,258.5,405.89,0.0,False,0.0
7,2,2026-07-01,MED048,Piperacillin Tazobactam 4.5 g,1875.37,661.51,1875.37,54.58,1232.0,707.5,1167.87,0.0,False,0.0
7,2,2026-07-01,MED049,Vancomycin 500 mg,1499.96,525.22,1499.96,37.85,1017.5,578.5,921.46,0.0,False,0.0
7,2,2026-07-01,MED050,Levoquin 500mg Tablet,512.32,187.68,512.32,25.37,488.0,189.0,323.32,0.0,False,0.0
8,1,2026-08-01,MED001,Crocin 650 mg,525.13,297.89,847.63,23.03,0.0,336.5,188.63,0.0,True,659.0
8,1,2026-08-01,MED002,Brufen 400 Tablet,668.59,400.14,1127.59,36.41,0.0,428.5,240.09,0.0,True,887.5
8,1,2026-08-01,MED003,Amoxicillin 500 mg,293.63,167.44,473.63,14.34,0.0,183.5,110.13,0.0,True,363.5
8,1,2026-08-01,MED004,Cetirizine 10 mg,173.5,61.34,173.5,5.26,147.0,65.5,108.0,0.0,False,0.0
8,1,2026-08-01,MED005,Azithral 500 Tablet,498.28,283.91,806.78,22.48,0.0,304.0,194.28,0.0,True,612.5
8,1,2026-08-01,MED006,Metformin 500 mg tablet,469.78,175.82,469.78,28.85,355.0,181.5,288.28,0.0,False,0.0
8,1,2026-08-01,MED007,Omeprazole 20 mg,132.13,83.82,204.13,23.66,0.0,83.0,49.13,0.0,True,155.0
8,1,2026-08-01,MED008,Atorvastatin 10 mg,462.54,266.51,740.54,29.5,0.0,273.5,189.04,0.0,True,551.5
8,1,2026-08-01,MED009,Amloheal 5mg tablet,614.53,351.38,999.53,27.3,0.0,386.5,228.03,0.0,True,771.5
8,1,2026-08-01,MED010,Losar 50 Tablet,368.69,142.47,368.69,29.37,308.0,158.0,210.69,0.0,False,0.0
8,1,2026-08-01,MED011,Levothyrox50 mcg,957.38,544.99,1542.88,46.05,0.0,573.5,383.88,0.0,True,1159.0
8,1,2026-08-01,MED012,Pantop-D Capsule,392.05,223.46,620.55,24.92,0.0,231.0,161.05,0.0,True,459.5
8,1,2026-08-01,MED013,Rosuvastatin 10 mg,1062.46,610.69,1746.96,42.55,0.0,673.5,388.96,0.0,True,1358.0
8,1,2026-08-01,MED014,Montek-10,543.03,321.15,905.53,28.95,0.0,344.5,198.53,0.0,True,707.0
8,1,2026-08-01,MED015,Diclofenac 50 mg,332.54,124.88,332.54,21.05,269.0,127.0,205.54,0.0,False,0.0
8,1,2026-08-01,MED016,Cefixime 200 mg,585.0,344.81,977.5,28.46,0.0,388.0,197.0,0.0,True,780.5
8,1,2026-08-01,MED017,Vitamin D3 60000 IU,862.61,496.9,1404.11,43.29,0.0,563.5,299.11,0.0,True,1105.0
8,1,2026-08-01,MED018,Zinc Sulfate 50 mg,249.65,141.26,401.65,11.06,0.0,157.5,92.15,0.0,True,309.5
8,1,2026-08-01,MED019,Iron Folic Acid,361.02,137.45,361.02,25.67,286.0,140.5,220.52,0.0,False,0.0
8,1,2026-08-01,MED020,Calcium Carbonate,487.49,287.06,817.49,21.84,0.0,335.5,151.99,0.0,True,665.5
8,1,2026-08-01,MED021,Clopidogrel 75 mg,701.75,393.6,1123.25,28.78,0.0,426.5,275.25,0.0,True,848.0
8,1,2026-08-01,MED022,Ecosprin 75 Tablet,312.58,115.16,312.58,16.45,303.0,117.0,195.58,0.0,False,0.0
8,1,2026-08-01,MED023,Glimepiride 2 mg,353.1,205.76,580.1,18.6,0.0,215.0,138.1,0.0,True,442.0
8,1,2026-08-01,MED024,Sitagliptin 100 mg,432.51,248.42,694.01,25.63,0.0,253.0,179.51,0.0,True,514.5
8,1,2026-08-01,MED025,Telma 40 Tablet,568.02,330.71,942.02,25.06,0.0,363.0,205.02,0.0,True,737.0
8,1,2026-08-01,MED026,Hydrochlorothiazide 25 mg,379.0,216.36,625.5,11.78,0.0,251.0,128.0,0.0,True,497.5
8,1,2026-08-01,MED027,Salbutamol Syrup,205.39,110.94,286.39,23.21,0.0,96.0,109.39,0.0,True,177.0
8,1,2026-08-01,MED028,Amoxicillin Clavulanate 625 mg,333.24,191.76,520.24,27.52,0.0,198.0,135.24,0.0,True,385.0
8,1,2026-08-01,MED029,Ondansetron 4 mg,217.71,124.36,356.21,8.44,0.0,137.5,80.21,0.0,True,276.0
8,1,2026-08-01,MED030,Dextromethorphan Syrup,291.63,165.83,473.63,11.92,0.0,184.0,107.63,0.0,True,366.0
8,1,2026-08-01,MED031,Insulin Glargine,851.0,489.83,1392.0,38.75,0.0,545.5,305.5,0.0,True,1086.5
8,1,2026-08-01,MED032,Lisinopril 10 mg,666.97,376.29,1076.97,25.95,0.0,421.5,245.47,0.0,True,831.5
8,1,2026-08-01,MED033,Furosemide 40 mg,467.85,269.97,768.85,20.53,0.0,311.5,156.35,0.0,True,612.5
8,1,2026-08-01,MED034,Loratadine 10 mg,160.33,93.05,254.83,12.16,0.0,93.5,66.83,0.0,True,188.0
8,1,2026-08-01,MED035,Ciprofloxacin 500 mg,659.58,373.52,1072.08,24.24,0.0,411.5,248.08,0.0,True,824.0
8,1,2026-08-01,MED036,Methylcobalamin 1500 mcg,351.43,200.23,550.93,24.87,0.0,208.5,142.93,0.0,True,408.0
8,1,2026-08-01,MED037,Prednisolone 10 mg,225.34,130.57,369.84,10.93,0.0,144.0,81.34,0.0,True,288.5
8,1,2026-08-01,MED038,Tramadol 50 mg,384.67,230.03,624.67,32.71,0.0,224.5,160.17,0.0,True,464.5
8,1,2026-08-01,MED039,Enoxaparin 40 mg,940.12,540.94,1540.62,41.1,0.0,594.5,345.62,0.0,True,1195.0
8,1,2026-08-01,MED040,Meropenem 1 g,819.9,468.94,1335.4,35.7,0.0,522.5,297.4,0.0,True,1038.0
8,1,2026-08-01,MED041,Linezolid 600 mg,765.94,444.65,1261.94,36.01,0.0,482.5,283.44,0.0,True,978.5
8,1,2026-08-01,MED042,Doxycycline 100 mg,458.23,283.9,784.23,33.74,0.0,316.0,142.23,0.0,True,642.0
8,1,2026-08-01,MED043,ORS Sachets,149.79,90.11,248.29,11.03,0.0,89.5,60.29,0.0,True,188.0
8,1,2026-08-01,MED044,Human Albumin 20%,886.39,518.17,1472.39,41.07,0.0,577.0,309.39,0.0,True,1163.0
8,1,2026-08-01,MED045,Rabeprazole 20 mg,205.66,120.93,341.16,10.81,0.0,130.5,75.16,0.0,True,266.0
8,1,2026-08-01,MED046,Clindamycin 300 mg,349.85,202.53,553.85,26.87,0.0,217.0,132.85,0.0,True,421.0
8,1,2026-08-01,MED047,Fluconazole 150 mg,405.89,244.81,664.39,35.02,0.0,282.0,123.89,0.0,True,540.5
8,1,2026-08-01,MED048,Piperacillin Tazobactam 4.5 g,1167.87,661.51,1875.37,54.58,0.0,735.0,432.87,0.0,True,1442.5
8,1,2026-08-01,MED049,Vancomycin 500 mg,921.46,525.22,1499.96,37.85,0.0,581.0,340.46,0.0,True,1159.5
8,1,2026-08-01,MED050,Levoquin 500mg Tablet,323.32,187.68,512.32,25.37,0.0,186.5,136.82,0.0,True,375.5
8,2,2026-08-01,MED001,Crocin 650 mg,847.63,297.89,847.63,23.03,659.0,336.5,511.13,0.0,False,0.0
8,2,2026-08-01,MED002,Brufen 400 Tablet,1127.59,400.14,1127.59,36.41,887.5,428.5,699.09,0.0,False,0.0
8,2,2026-08-01,MED003,Amoxicillin 500 mg,473.63,167.44,473.63,14.34,363.5,183.5,290.13,0.0,False,0.0
8,2,2026-08-01,MED004,Cetirizine 10 mg,108.0,61.34,173.5,5.26,0.0,65.5,42.5,0.0,True,131.0
8,2,2026-08-01,MED005,Azithral 500 Tablet,806.78,283.91,806.78,22.48,612.5,304.0,502.78,0.0,False,0.0
8,2,2026-08-01,MED006,Metformin 500 mg tablet,288.28,175.82,469.78,28.85,0.0,181.5,106.78,0.0,True,363.0
8,2,2026-08-01,MED007,Omeprazole 20 mg,204.13,83.82,204.13,23.66,155.0,83.0,121.13,0.0,False,0.0
8,2,2026-08-01,MED008,Atorvastatin 10 mg,740.54,266.51,740.54,29.5,551.5,273.5,467.04,0.0,False,0.0
8,2,2026-08-01,MED009,Amloheal 5mg tablet,999.53,351.38,999.53,27.3,771.5,386.5,613.03,0.0,False,0.0
8,2,2026-08-01,MED010,Losar 50 Tablet,210.69,142.47,368.69,29.37,0.0,158.0,52.69,0.0,True,316.0
8,2,2026-08-01,MED011,Levothyrox50 mcg,1542.88,544.99,1542.88,46.05,1159.0,573.5,969.38,0.0,False,0.0
8,2,2026-08-01,MED012,Pantop-D Capsule,620.55,223.46,620.55,24.92,459.5,231.0,389.55,0.0,False,0.0
8,2,2026-08-01,MED013,Rosuvastatin 10 mg,1746.96,610.69,1746.96,42.55,1358.0,673.5,1073.46,0.0,False,0.0
8,2,2026-08-01,MED014,Montek-10,905.53,321.15,905.53,28.95,707.0,344.5,561.03,0.0,False,0.0
8,2,2026-08-01,MED015,Diclofenac 50 mg,205.54,124.88,332.54,21.05,0.0,127.0,78.54,0.0,True,254.0
8,2,2026-08-01,MED016,Cefixime 200 mg,977.5,344.81,977.5,28.46,780.5,388.0,589.5,0.0,False,0.0
8,2,2026-08-01,MED017,Vitamin D3 60000 IU,1404.11,496.9,1404.11,43.29,1105.0,563.5,840.61,0.0,False,0.0
8,2,2026-08-01,MED018,Zinc Sulfate 50 mg,401.65,141.26,401.65,11.06,309.5,157.5,244.15,0.0,False,0.0
8,2,2026-08-01,MED019,Iron Folic Acid,220.52,137.45,361.02,25.67,0.0,140.5,80.02,0.0,True,281.0
8,2,2026-08-01,MED020,Calcium Carbonate,817.49,287.06,817.49,21.84,665.5,335.5,481.99,0.0,False,0.0
8,2,2026-08-01,MED021,Clopidogrel 75 mg,1123.25,393.6,1123.25,28.78,848.0,426.5,696.75,0.0,False,0.0
8,2,2026-08-01,MED022,Ecosprin 75 Tablet,195.58,115.16,312.58,16.45,0.0,117.0,78.58,0.0,True,234.0
8,2,2026-08-01,MED023,Glimepiride 2 mg,580.1,205.76,580.1,18.6,442.0,215.0,365.1,0.0,False,0.0
8,2,2026-08-01,MED024,Sitagliptin 100 mg,694.01,248.42,694.01,25.63,514.5,253.0,441.01,0.0,False,0.0
8,2,2026-08-01,MED025,Telma 40 Tablet,942.02,330.71,942.02,25.06,737.0,363.0,579.02,0.0,False,0.0
8,2,2026-08-01,MED026,Hydrochlorothiazide 25 mg,625.5,216.36,625.5,11.78,497.5,251.0,374.5,0.0,False,0.0
8,2,2026-08-01,MED027,Salbutamol Syrup,286.39,110.94,286.39,23.21,177.0,96.0,190.39,0.0,False,0.0
8,2,2026-08-01,MED028,Amoxicillin Clavulanate 625 mg,520.24,191.76,520.24,27.52,385.0,198.0,322.24,0.0,False,0.0
8,2,2026-08-01,MED029,Ondansetron 4 mg,356.21,124.36,356.21,8.44,276.0,137.5,218.71,0.0,False,0.0
8,2,2026-08-01,MED030,Dextromethorphan Syrup,473.63,165.83,473.63,11.92,366.0,184.0,289.63,0.0,False,0.0
8,2,2026-08-01,MED031,Insulin Glargine,1392.0,489.83,1392.0,38.75,1086.5,545.5,846.5,0.0,False,0.0
8,2,2026-08-01,MED032,Lisinopril 10 mg,1076.97,376.29,1076.97,25.95,831.5,421.5,655.47,0.0,False,0.0
8,2,2026-08-01,MED033,Furosemide 40 mg,768.85,269.97,768.85,20.53,612.5,311.5,457.35,0.0,False,0.0
8,2,2026-08-01,MED034,Loratadine 10 mg,254.83,93.05,254.83,12.16,188.0,93.5,161.33,0.0,False,0.0
8,2,2026-08-01,MED035,Ciprofloxacin 500 mg,1072.08,373.52,1072.08,24.24,824.0,411.5,660.58,0.0,False,0.0
8,2,2026-08-01,MED036,Methylcobalamin 1500 mcg,550.93,200.23,550.93,24.87,408.0,208.5,342.43,0.0,False,0.0
8,2,2026-08-01,MED037,Prednisolone 10 mg,369.84,130.57,369.84,10.93,288.5,144.0,225.84,0.0,False,0.0
8,2,2026-08-01,MED038,Tramadol 50 mg,624.67,230.03,624.67,32.71,464.5,224.5,400.17,0.0,False,0.0
8,2,2026-08-01,MED039,Enoxaparin 40 mg,1540.62,540.94,1540.62,41.1,1195.0,594.5,946.12,0.0,False,0.0
8,2,2026-08-01,MED040,Meropenem 1 g,1335.4,468.94,1335.4,35.7,1038.0,522.5,812.9,0.0,False,0.0
8,2,2026-08-01,MED041,Linezolid 600 mg,1261.94,444.65,1261.94,36.01,978.5,482.5,779.44,0.0,False,0.0
8,2,2026-08-01,MED042,Doxycycline 100 mg,784.23,283.9,784.23,33.74,642.0,316.0,468.23,0.0,False,0.0
8,2,2026-08-01,MED043,ORS Sachets,248.29,90.11,248.29,11.03,188.0,89.5,158.79,0.0,False,0.0
8,2,2026-08-01,MED044,Human Albumin 20%,1472.39,518.17,1472.39,41.07,1163.0,577.0,895.39,0.0,False,0.0
8,2,2026-08-01,MED045,Rabeprazole 20 mg,341.16,120.93,341.16,10.81,266.0,130.5,210.66,0.0,False,0.0
8,2,2026-08-01,MED046,Clindamycin 300 mg,553.85,202.53,553.85,26.87,421.0,217.0,336.85,0.0,False,0.0
8,2,2026-08-01,MED047,Fluconazole 150 mg,664.39,244.81,664.39,35.02,540.5,282.0,382.39,0.0,False,0.0
8,2,2026-08-01,MED048,Piperacillin Tazobactam 4.5 g,1875.37,661.51,1875.37,54.58,1442.5,735.0,1140.37,0.0,False,0.0
8,2,2026-08-01,MED049,Vancomycin 500 mg,1499.96,525.22,1499.96,37.85,1159.5,581.0,918.96,0.0,False,0.0
8,2,2026-08-01,MED050,Levoquin 500mg Tablet,512.32,187.68,512.32,25.37,375.5,186.5,325.82,0.0,False,0.0
9,1,2026-09-01,MED001,Crocin 650 mg,511.13,297.89,847.63,23.03,0.0,231.0,280.13,0.0,True,567.5
9,1,2026-09-01,MED002,Brufen 400 Tablet,699.09,400.14,1127.59,36.41,0.0,280.5,418.59,0.0,False,0.0
9,1,2026-09-01,MED003,Amoxicillin 500 mg,290.13,167.44,473.63,14.34,0.0,127.0,163.13,0.0,True,310.5
9,1,2026-09-01,MED004,Cetirizine 10 mg,173.5,61.34,173.5,5.26,131.0,45.0,128.5,0.0,False,0.0
9,1,2026-09-01,MED005,Azithral 500 Tablet,502.78,283.91,806.78,22.48,0.0,217.0,285.78,0.0,False,0.0
9,1,2026-09-01,MED006,Metformin 500 mg tablet,469.78,175.82,469.78,28.85,363.0,118.0,351.78,0.0,False,0.0
9,1,2026-09-01,MED007,Omeprazole 20 mg,121.13,83.82,204.13,23.66,0.0,43.5,77.63,0.0,True,126.5
9,1,2026-09-01,MED008,Atorvastatin 10 mg,467.04,266.51,740.54,29.5,0.0,190.0,277.04,0.0,False,0.0
9,1,2026-09-01,MED009,Amloheal 5mg tablet,613.03,351.38,999.53,27.3,0.0,273.0,340.03,0.0,True,659.5
9,1,2026-09-01,MED010,Losar 50 Tablet,368.69,142.47,368.69,29.37,316.0,93.5,275.19,0.0,False,0.0
9,1,2026-09-01,MED011,Levothyrox50 mcg,969.38,544.99,1542.88,46.05,0.0,419.0,550.38,0.0,False,0.0
9,1,2026-09-01,MED012,Pantop-D Capsule,389.55,223.46,620.55,24.92,0.0,174.0,215.55,0.0,True,405.0
9,1,2026-09-01,MED013,Rosuvastatin 10 mg,1073.46,610.69,1746.96,42.55,0.0,483.0,590.46,0.0,True,1156.5
9,1,2026-09-01,MED014,Montek-10,561.03,321.15,905.53,28.95,0.0,239.5,321.53,0.0,False,0.0
9,1,2026-09-01,MED015,Diclofenac 50 mg,332.54,124.88,332.54,21.05,254.0,113.0,219.54,0.0,False,0.0
9,1,2026-09-01,MED016,Cefixime 200 mg,589.5,344.81,977.5,28.46,0.0,258.5,331.0,0.0,True,646.5
9,1,2026-09-01,MED017,Vitamin D3 60000 IU,840.61,496.9,1404.11,43.29,0.0,363.5,477.11,0.0,True,927.0
9,1,2026-09-01,MED018,Zinc Sulfate 50 mg,244.15,141.26,401.65,11.06,0.0,103.0,141.15,0.0,True,260.5
9,1,2026-09-01,MED019,Iron Folic Acid,361.02,137.45,361.02,25.67,281.0,103.5,257.52,0.0,False,0.0
9,1,2026-09-01,MED020,Calcium Carbonate,481.99,287.06,817.49,21.84,0.0,226.5,255.49,0.0,True,562.0
9,1,2026-09-01,MED021,Clopidogrel 75 mg,696.75,393.6,1123.25,28.78,0.0,304.5,392.25,0.0,True,731.0
9,1,2026-09-01,MED022,Ecosprin 75 Tablet,312.58,115.16,312.58,16.45,234.0,85.5,227.08,0.0,False,0.0
9,1,2026-09-01,MED023,Glimepiride 2 mg,365.1,205.76,580.1,18.6,0.0,157.0,208.1,0.0,False,0.0
9,1,2026-09-01,MED024,Sitagliptin 100 mg,441.01,248.42,694.01,25.63,0.0,173.5,267.51,0.0,False,0.0
9,1,2026-09-01,MED025,Telma 40 Tablet,579.02,330.71,942.02,25.06,0.0,259.5,319.52,0.0,True,622.5
9,1,2026-09-01,MED026,Hydrochlorothiazide 25 mg,374.5,216.36,625.5,11.78,0.0,170.0,204.5,0.0,True,421.0
9,1,2026-09-01,MED027,Salbutamol Syrup,190.39,110.94,286.39,23.21,0.0,75.5,114.89,0.0,False,0.0
9,1,2026-09-01,MED028,Amoxicillin Clavulanate 625 mg,322.24,191.76,520.24,27.52,0.0,139.5,182.74,0.0,True,337.5
9,1,2026-09-01,MED029,Ondansetron 4 mg,218.71,124.36,356.21,8.44,0.0,98.0,120.71,0.0,True,235.5
9,1,2026-09-01,MED030,Dextromethorphan Syrup,289.63,165.83,473.63,11.92,0.0,131.5,158.13,0.0,True,315.5
9,1,2026-09-01,MED031,Insulin Glargine,846.5,489.83,1392.0,38.75,0.0,378.0,468.5,0.0,True,923.5
9,1,2026-09-01,MED032,Lisinopril 10 mg,655.47,376.29,1076.97,25.95,0.0,297.0,358.47,0.0,True,718.5
9,1,2026-09-01,MED033,Furosemide 40 mg,457.35,269.97,768.85,20.53,0.0,204.5,252.85,0.0,True,516.0
9,1,2026-09-01,MED034,Loratadine 10 mg,161.33,93.05,254.83,12.16,0.0,59.5,101.83,0.0,False,0.0
9,1,2026-09-01,MED035,Ciprofloxacin 500 mg,660.58,373.52,1072.08,24.24,0.0,296.0,364.58,0.0,True,707.5
9,1,2026-09-01,MED036,Methylcobalamin 1500 mcg,342.43,200.23,550.93,24.87,0.0,146.5,195.93,0.0,True,355.0
9,1,2026-09-01,MED037,Prednisolone 10 mg,225.84,130.57,369.84,10.93,0.0,106.0,119.84,0.0,True,250.0
9,1,2026-09-01,MED038,Tramadol 50 mg,400.17,230.03,624.67,32.71,0.0,166.5,233.67,0.0,False,0.0
9,1,2026-09-01,MED039,Enoxaparin 40 mg,946.12,540.94,1540.62,41.1,0.0,423.5,522.62,0.0,True,1018.0
9,1,2026-09-01,MED040,Meropenem 1 g,812.9,468.94,1335.4,35.7,0.0,350.0,462.9,0.0,True,872.5
9,1,2026-09-01,MED041,Linezolid 600 mg,779.44,444.65,1261.94,36.01,0.0,335.0,444.44,0.0,True,817.5
9,1,2026-09-01,MED042,Doxycycline 100 mg,468.23,283.9,784.23,33.74,0.0,224.0,244.23,0.0,True,540.0
9,1,2026-09-01,MED043,ORS Sachets,158.79,90.11,248.29,11.03,0.0,68.0,90.79,0.0,False,0.0
